timestamp_ms,type,key,latency_ms,version,stale
1775546913801,READ,key45,492,2,false
1775546913802,READ,key67,491,2,false
1775546913801,READ,key23,492,6,false
1775546913801,READ,key24,492,2,false
1775546913801,READ,key64,492,1,false
1775546914295,READ,key45,167,2,false
1775546914295,READ,key35,167,3,false
1775546914295,READ,key60,168,3,false
1775546914463,READ,key17,166,1,false
1775546913801,WRITE,key52,830,3,false
1775546913801,WRITE,key22,830,1,false
1775546913801,WRITE,key97,831,3,false
1775546914464,READ,key18,180,0,false
1775546914632,READ,key41,163,4,false
1775546914631,READ,key68,164,6,false
1775546914632,READ,key91,163,4,false
1775546914644,READ,key33,167,3,false
1775546914295,WRITE,key26,637,3,false
1775546914295,WRITE,key11,638,5,false
1775546914795,READ,key17,164,1,false
1775546914796,READ,key15,163,1,false
1775546914934,READ,key32,162,0,false
1775546914933,READ,key40,163,5,false
1775546914463,WRITE,key40,635,5,false
1775546914959,READ,key94,165,2,false
1775546914961,READ,key51,163,3,false
1775546915098,READ,key29,163,3,false
1775546915097,READ,key47,164,2,false
1775546914630,WRITE,key38,638,3,false
1775546915125,READ,key25,165,1,false
1775546915262,READ,key95,164,4,false
1775546914796,WRITE,key16,637,1,false
1775546915269,READ,key83,164,3,false
1775546914811,WRITE,key58,639,5,false
1775546915290,READ,key90,163,3,false
1775546915426,READ,key20,166,1,false
1775546915434,READ,key23,164,6,false
1775546915450,READ,key45,167,2,false
1775546915099,WRITE,key35,641,4,false
1775546915598,READ,key7,164,3,false
1775546915124,WRITE,key90,648,3,false
1775546915617,READ,key42,164,2,false
1775546915261,WRITE,key10,709,1,false
1775546915741,READ,key3,229,5,false
1775546915763,READ,key87,207,4,false
1775546915772,READ,key79,198,2,false
1775546915781,READ,key41,189,4,false
1775546915433,WRITE,key31,641,5,false
1775546915453,WRITE,key15,637,2,false
1775546915970,READ,key68,170,6,false
1775546915971,READ,key37,171,4,false
1775546915973,READ,key36,168,2,false
1775546915972,READ,key87,168,4,false
1775546916076,READ,key62,165,1,false
1775546915593,WRITE,key49,650,2,false
1775546916143,READ,key50,165,4,false
1775546916143,READ,key7,165,3,false
1775546916241,READ,key96,165,4,false
1775546916244,READ,key92,165,3,false
1775546916309,READ,key96,162,4,false
1775546916409,READ,key9,164,0,false
1775546915973,WRITE,key80,638,4,false
1775546916473,READ,key29,164,3,false
1775546916091,WRITE,key93,638,6,false
1775546916573,READ,key75,163,4,false
1775546916612,READ,key57,163,1,false
1775546916141,WRITE,key37,639,5,false
1775546916145,WRITE,key90,636,4,false
1775546916637,READ,key17,163,1,false
1775546916729,READ,key45,163,2,false
1775546916737,READ,key58,166,5,false
1775546916309,WRITE,key47,635,3,false
1775546916782,READ,key85,163,2,false
1775546916406,WRITE,key64,637,2,false
1775546916893,READ,key65,162,1,false
1775546916903,READ,key28,163,5,false
1775546916945,READ,key15,163,3,false
1775546917043,READ,key74,163,1,false
1775546917066,READ,key42,163,2,false
1775546917229,READ,key29,166,3,false
1775546916776,WRITE,key15,635,3,false
