timestamp_ms,type,key,latency_ms,version,stale
1775546997656,WRITE,key33,820,13,false
1775546997655,WRITE,key62,821,3,false
1775546997655,WRITE,key21,821,16,false
1775546997656,WRITE,key98,820,6,false
1775546997656,WRITE,key39,820,10,false
1775546997656,WRITE,key46,820,6,false
1775546997655,WRITE,key91,821,13,false
1775546997655,WRITE,key62,821,4,false
1775546998478,READ,key50,196,8,false
1775546998674,READ,key81,166,7,false
1775546998480,WRITE,key0,636,8,false
1775546998478,WRITE,key83,638,14,false
1775546998480,WRITE,key5,636,11,false
1775546998478,WRITE,key16,638,6,false
1775546998478,WRITE,key58,649,14,false
1775546998481,WRITE,key58,648,15,false
1775546998486,WRITE,key17,643,8,false
1775546998840,WRITE,key21,635,17,false
1775546999117,WRITE,key75,645,10,false
1775546999116,WRITE,key97,646,13,false
1775546999129,WRITE,key42,634,8,false
1775546999131,WRITE,key65,632,9,false
1775546999127,WRITE,key85,640,12,false
1775546999132,WRITE,key55,638,8,false
1775546999133,WRITE,key42,641,9,false
1775546999476,WRITE,key34,635,14,false
1775546999764,WRITE,key67,634,12,false
1775546999764,WRITE,key30,634,9,false
1775546999763,WRITE,key83,635,15,false
1775546999763,WRITE,key74,635,8,false
1775546999768,WRITE,key7,634,8,false
1775546999771,WRITE,key44,635,5,false
1775546999775,WRITE,key24,636,6,false
1775547000112,WRITE,key77,634,10,false
1775547000398,WRITE,key90,634,6,false
1775547000399,WRITE,key11,633,13,false
1775547000400,WRITE,key57,632,5,false
1775547000399,WRITE,key11,633,14,false
1775547000402,WRITE,key91,633,14,false
1775547000406,WRITE,key98,638,7,false
1775547000411,WRITE,key31,635,8,false
1775547001033,READ,key44,162,5,false
1775547001032,READ,key37,164,12,false
1775547000746,WRITE,key70,635,10,false
1775547001033,WRITE,key71,633,9,false
1775547001033,WRITE,key27,634,9,false
1775547001036,WRITE,key3,633,13,false
1775547001044,WRITE,key27,633,10,false
1775547001046,WRITE,key91,633,15,false
1775547001195,WRITE,key89,637,9,false
1775547001197,WRITE,key23,637,12,false
1775547001833,READ,key6,164,12,false
1775547001381,WRITE,key74,634,9,false
1775547001667,WRITE,key21,635,18,false
1775547001669,WRITE,key77,636,11,false
1775547001667,WRITE,key43,640,5,false
1775547001677,WRITE,key19,634,12,false
1775547001679,WRITE,key65,636,10,false
1775547001834,WRITE,key43,639,6,false
1775547002307,READ,key22,166,4,false
1775547001997,WRITE,key26,633,9,false
1775547002015,WRITE,key68,634,13,false
1775547002631,READ,key74,171,9,false
