timestamp_ms,type,key,latency_ms,version,stale
1775591438124,READ,key4,1938,0,false
1775591438124,READ,key57,1938,0,false
1775591438124,READ,key68,1938,0,false
1775591438124,READ,key69,1938,0,false
1775591438124,READ,key85,1938,0,false
1775591438124,READ,key96,1938,0,false
1775591438124,READ,key67,1938,0,false
1775591438124,READ,key50,1938,0,false
1775591440066,READ,key81,59,0,false
1775591440066,READ,key99,59,0,false
1775591440066,READ,key12,60,0,false
1775591440066,READ,key77,61,0,false
1775591440066,READ,key18,61,0,false
1775591440066,READ,key90,66,0,false
1775591440066,READ,key57,70,0,false
1775591440066,READ,key36,71,0,false
1775591440125,READ,key47,58,0,false
1775591440127,READ,key72,57,0,false
1775591440127,READ,key34,57,0,false
1775591440127,READ,key98,57,0,false
1775591440126,READ,key4,58,0,false
1775591440133,READ,key26,59,0,false
1775591440136,READ,key24,59,0,false
1775591440138,READ,key80,58,0,false
1775591440184,READ,key94,58,0,false
1775591440184,READ,key80,58,0,false
1775591440185,READ,key70,57,0,false
1775591440184,READ,key33,58,0,false
1775591440185,READ,key8,57,0,false
1775591440192,READ,key45,60,0,false
1775591440195,READ,key20,59,0,false
1775591440196,READ,key94,58,0,false
1775591440243,READ,key96,58,0,false
1775591440244,READ,key21,57,0,false
1775591440242,READ,key83,59,0,false
1775591440242,READ,key75,59,0,false
1775591440243,READ,key27,58,0,false
1775591440252,READ,key38,59,0,false
1775591440254,READ,key92,59,0,false
1775591440255,READ,key50,58,0,false
1775591440302,READ,key92,58,0,false
1775591440303,READ,key54,58,0,false
1775591440303,READ,key54,58,0,false
1775591440302,READ,key14,58,0,false
1775591440302,READ,key17,58,0,false
1775591440311,READ,key79,58,0,false
1775591440315,READ,key93,57,0,false
1775591440314,READ,key72,58,0,false
1775591440363,READ,key88,58,0,false
1775591440363,READ,key11,58,0,false
1775591440362,READ,key55,59,0,false
1775591440361,READ,key80,62,0,false
1775591440361,READ,key63,62,0,false
1775591440370,READ,key67,59,0,false
1775591440372,READ,key1,58,0,false
1775591440373,READ,key4,57,0,false
1775591440423,READ,key6,57,0,false
1775591440422,READ,key81,58,0,false
1775591440422,READ,key7,58,0,false
1775591440423,READ,key59,57,0,false
1775591440423,READ,key35,57,0,false
1775591440429,READ,key5,58,0,false
1775591440430,READ,key44,58,0,false
1775591440431,READ,key59,57,0,false
1775591440481,READ,key17,57,0,false
1775591440481,READ,key32,57,0,false
1775591440481,READ,key47,57,0,false
1775591440481,READ,key21,57,0,false
1775591440482,READ,key93,59,0,false
1775591440487,READ,key50,59,0,false
1775591440489,READ,key50,57,0,false
1775591440488,READ,key49,58,0,false
1775591440539,READ,key94,58,0,false
1775591440539,READ,key1,58,0,false
1775591440539,READ,key73,58,0,false
1775591440539,READ,key23,58,0,false
1775591440541,READ,key18,57,0,false
1775591440547,READ,key51,58,0,false
1775591440546,READ,key69,59,0,false
1775591440546,READ,key19,59,0,false
1775591440597,READ,key18,59,0,false
1775591440598,READ,key65,58,0,false
1775591440597,READ,key50,59,0,false
1775591440598,READ,key32,58,0,false
1775591440597,READ,key91,59,0,false
1775591440606,READ,key9,56,0,false
1775591440606,READ,key17,56,0,false
1775591440605,READ,key1,57,0,false
1775591440657,READ,key39,57,0,false
1775591440659,READ,key13,56,0,false
1775591440656,READ,key91,58,0,false
1775591440657,READ,key42,57,0,false
1775591440656,READ,key13,58,0,false
1775591440663,READ,key81,59,0,false
1775591440663,READ,key29,59,0,false
1775591440662,READ,key62,60,0,false
1775591440715,READ,key1,58,0,false
1775591440716,READ,key39,57,0,false
1775591440719,READ,key5,58,0,false
1775591440717,READ,key58,60,0,false
1775591440724,READ,key99,57,0,false
1775591440721,READ,key95,62,0,false
1775591440723,READ,key34,60,0,false
1775591440724,READ,key91,63,0,false
1775591440774,READ,key92,57,0,false
1775591440774,READ,key47,57,0,false
1775591440778,READ,key3,61,0,false
1775591440781,READ,key25,60,0,false
1775591440781,READ,key44,61,0,false
1775591440785,READ,key52,59,0,false
1775591440787,READ,key84,58,0,false
1775591440785,READ,key82,59,0,false
1775591440831,READ,key49,57,0,false
1775591440831,READ,key55,58,0,false
1775591440839,READ,key63,57,0,false
1775591440841,READ,key81,58,0,false
1775591440842,READ,key99,59,0,false
1775591440846,READ,key7,57,0,false
1775591440847,READ,key24,56,0,false
1775591440845,READ,key77,58,0,false
1775591440889,READ,key10,58,0,false
1775591440889,READ,key73,58,0,false
1775591440896,READ,key57,58,0,false
1775591440899,READ,key40,57,0,false
1775591440902,READ,key37,57,0,false
1775591440904,READ,key84,57,0,false
1775591440904,READ,key88,58,0,false
1775591440905,READ,key9,59,0,false
1775591440947,READ,key24,58,0,false
1775591440948,READ,key65,57,0,false
1775591440955,READ,key5,59,0,false
1775591440957,READ,key35,57,0,false
1775591440959,READ,key8,59,0,false
1775591440962,READ,key29,57,0,false
1775591440961,READ,key9,58,0,false
1775591440964,READ,key56,57,0,false
1775591441005,READ,key14,58,0,false
1775591441005,READ,key39,58,0,false
1775591441015,READ,key28,57,0,false
1775591441014,READ,key26,58,0,false
1775591441019,READ,key36,57,0,false
1775591441018,READ,key92,58,0,false
1775591441019,READ,key82,57,0,false
1775591441022,READ,key13,57,0,false
1775591441064,READ,key63,57,0,false
1775591441064,READ,key81,57,0,false
1775591441073,READ,key45,57,0,false
1775591441073,READ,key51,57,0,false
1775591441076,READ,key78,57,0,false
1775591441077,READ,key46,56,0,false
1775591441077,READ,key32,59,0,false
1775591441080,READ,key10,57,0,false
1775591441121,READ,key6,57,0,false
1775591441121,READ,key68,57,0,false
1775591441131,READ,key60,57,0,false
1775591441131,READ,key24,57,0,false
1775591441134,READ,key72,57,0,false
1775591441134,READ,key86,57,0,false
1775591441136,READ,key73,57,0,false
1775591441138,READ,key65,59,0,false
1775591441179,READ,key14,58,0,false
1775591441179,READ,key56,58,0,false
1775591441188,READ,key40,56,0,false
1775591441188,READ,key61,57,0,false
1775591441191,READ,key9,58,0,false
1775591441191,READ,key71,58,0,false
1775591441193,READ,key11,59,0,false
1775591441197,READ,key41,63,0,false
1775591441238,READ,key91,59,0,false
1775591441238,READ,key31,59,0,false
1775591441246,READ,key3,57,0,false
1775591441245,READ,key75,59,0,false
1775591441253,READ,key35,57,0,false
1775591441253,READ,key98,66,0,false
1775591441262,READ,key85,62,0,false
1775591441251,READ,key98,73,0,false
1775591441297,READ,key72,61,0,false
1775591441298,READ,key41,60,0,false
1775591441304,READ,key0,62,0,false
1775591441304,READ,key0,62,0,false
1775591441311,READ,key66,59,0,false
1775591441320,READ,key76,57,0,false
1775591441325,READ,key14,58,0,false
1775591441358,READ,key49,62,0,false
1775591441358,READ,key51,66,0,false
1775591441367,READ,key87,57,0,false
1775591441368,READ,key69,63,0,false
1775591441371,READ,key27,62,0,false
1775591441378,READ,key0,64,0,false
1775591441385,READ,key31,59,0,false
1775591441421,READ,key7,59,0,false
1775591441424,READ,key73,60,0,false
1775591441425,READ,key24,59,0,false
1775591441431,READ,key90,59,0,false
1775591441435,READ,key48,58,0,false
1775591441442,READ,key91,60,0,false
1775591441444,READ,key13,59,0,false
1775591441481,READ,key67,61,0,false
1775591441485,READ,key15,58,0,false
1775591441486,READ,key12,58,0,false
1775591441490,READ,key55,59,0,false
1775591441494,READ,key79,59,0,false
1775591441502,READ,key85,82,0,false
1775591441505,READ,key33,81,0,false
1775591441544,READ,key13,59,0,false
1775591441545,READ,key39,58,0,false
1775591441543,READ,key16,60,0,false
1775591441550,READ,key37,58,0,false
1775591441554,READ,key95,61,0,false
1775591441585,READ,key44,64,0,false
1775591441586,READ,key32,66,0,false
1775591441604,READ,key15,59,0,false
1775591441605,READ,key34,58,0,false
1775591441604,READ,key36,61,0,false
1775591441608,READ,key68,59,0,false
1775591441622,READ,key94,63,0,false
1775591441650,READ,key99,58,0,false
1775591441652,READ,key14,57,0,false
1775591441663,READ,key12,59,0,false
1775591441664,READ,key62,58,0,false
1775591441665,READ,key7,57,0,false
1775591441668,READ,key54,58,0,false
1775591441686,READ,key54,58,0,false
1775591441709,READ,key20,58,0,false
1775591441710,READ,key29,57,0,false
1775591441723,READ,key87,58,0,false
1775591441723,READ,key9,58,0,false
1775591441723,READ,key67,58,0,false
1775591441727,READ,key90,58,0,false
1775591441745,READ,key71,57,0,false
1775591441767,READ,key88,57,0,false
1775591441768,READ,key53,56,0,false
1775591441782,READ,key0,57,0,false
1775591441782,READ,key23,57,0,false
1775591441781,READ,key22,58,0,false
1775591441785,READ,key55,57,0,false
1775591441802,READ,key47,58,0,false
1775591441824,READ,key8,64,0,false
1775591441825,READ,key9,63,0,false
1775591441839,READ,key64,59,0,false
1775591441840,READ,key49,59,0,false
1775591441839,READ,key87,60,0,false
1775591441842,READ,key42,62,0,false
1775591441861,READ,key40,59,0,false
1775591441889,READ,key78,66,0,false
1775591441890,READ,key38,65,0,false
1775591441324,WRITE,key96,636,1,false
1775591441902,READ,key80,59,0,false
1775591441904,READ,key37,61,0,false
1775591441902,READ,key57,63,0,false
1775591441901,READ,key92,64,0,false
1775591441922,READ,key92,58,0,false
1775591441966,READ,key31,60,0,false
1775591441964,READ,key86,63,0,false
1775591441955,READ,key49,72,0,false
1775591441966,READ,key83,60,0,false
1775591441956,READ,key42,70,0,false
1775591441966,READ,key52,61,0,false
1775591441961,READ,key76,66,0,false
1775591441981,READ,key87,79,0,false
1775591442028,READ,key35,66,0,false
1775591442032,READ,key70,80,0,false
1775591442027,READ,key90,85,0,false
1775591442032,READ,key10,86,0,false
1775591442036,READ,key72,82,0,false
1775591442060,READ,key53,81,0,false
1775591442031,READ,key55,111,0,false
1775591442095,READ,key98,66,0,false
1775591442039,READ,key80,132,0,false
1775591442120,READ,key79,69,0,false
1775591442113,READ,key73,76,0,false
1775591442114,READ,key38,75,0,false
1775591442119,READ,key98,89,0,false
1775591442145,READ,key59,63,0,false
1775591442144,READ,key41,74,0,false
1775591442162,READ,key3,72,0,false
1775591442174,READ,key23,67,0,false
1775591442193,READ,key40,72,0,false
1775591442194,READ,key74,76,0,false
1775591442195,READ,key90,75,0,false
1775591442210,READ,key45,71,0,false
1775591442209,READ,key35,72,0,false
1775591442219,READ,key48,69,0,false
1775591442235,READ,key70,64,0,false
1775591442244,READ,key79,71,0,false
1775591442266,READ,key41,67,0,false
1775591442273,READ,key90,64,0,false
1775591442274,READ,key23,85,0,false
1775591442282,READ,key97,77,0,false
1775591442284,READ,key32,75,0,false
1775591442290,READ,key30,69,0,false
1775591442300,READ,key84,75,0,false
1775591442335,READ,key59,77,0,false
1775591442351,READ,key52,81,0,false
1775591442361,READ,key11,73,0,false
1775591442362,READ,key76,70,0,false
1775591442365,READ,key97,89,0,false
1775591442376,READ,key50,79,0,false
1775591442414,READ,key7,66,0,false
1775591442360,READ,key0,120,0,false
1775591442437,READ,key85,62,0,false
1775591442443,READ,key3,74,0,false
1775591442443,READ,key4,74,0,false
1775591442456,READ,key24,71,0,false
1775591442456,READ,key78,71,0,false
1775591442483,READ,key23,64,0,false
1775591442320,WRITE,key65,228,1,false
1775591442481,READ,key29,66,0,false
1775591442502,READ,key86,59,0,false
1775591442518,READ,key33,60,0,false
1775591442518,READ,key7,60,0,false
1775591442527,READ,key7,61,0,false
1775591442528,READ,key31,60,0,false
1775591442550,READ,key34,57,0,false
1775591442548,READ,key0,59,0,false
1775591442549,READ,key31,58,0,false
1775591442562,READ,key69,59,0,false
1775591442579,READ,key54,61,0,false
1775591442578,READ,key5,63,0,false
1775591442590,READ,key97,129,0,false
1775591442622,READ,key91,100,0,false
1775591442641,READ,key62,81,0,false
1775591442609,READ,key58,113,0,false
1775591442608,READ,key16,114,0,false
1775591442591,READ,key35,131,0,false
1775591442641,READ,key45,81,0,false
1775591442607,READ,key33,115,0,false
1775591442755,READ,key41,70,0,false
1775591442759,READ,key13,66,0,false
1775591442758,READ,key96,68,1,false
1775591442754,READ,key22,75,0,false
1775591442760,READ,key71,74,0,false
1775591442765,READ,key72,93,0,false
1775591442763,READ,key49,95,0,false
1775591442770,READ,key46,89,0,false
1775591442826,READ,key39,58,0,false
1775591442826,READ,key42,58,0,false
1775591442826,READ,key90,58,0,false
1775591442829,READ,key37,59,0,false
1775591442835,READ,key33,57,0,false
1775591442858,READ,key62,57,0,false
1775591442859,READ,key66,56,0,false
1775591442860,READ,key47,55,0,false
1775591442885,READ,key21,56,0,false
1775591442885,READ,key62,56,0,false
1775591442885,READ,key63,56,0,false
1775591442888,READ,key90,55,0,false
1775591442893,READ,key91,55,0,false
1775591442915,READ,key31,57,0,false
1775591442916,READ,key13,56,0,false
1775591442916,READ,key56,56,0,false
1775591442941,READ,key82,57,0,false
1775591442941,READ,key13,57,0,false
1775591442941,READ,key23,57,0,false
1775591442944,READ,key9,56,0,false
1775591442948,READ,key80,57,0,false
1775591442973,READ,key12,56,0,false
1775591442974,READ,key95,55,0,false
1775591442973,READ,key77,56,0,false
1775591442998,READ,key84,57,0,false
1775591442999,READ,key87,56,0,false
1775591442999,READ,key26,56,0,false
1775591443000,READ,key87,56,0,false
1775591443005,READ,key68,56,0,false
1775591443029,READ,key90,57,0,false
1775591443030,READ,key55,56,0,false
1775591443030,READ,key21,56,0,false
1775591443056,READ,key52,58,0,false
1775591443056,READ,key82,58,0,false
1775591443056,READ,key77,58,0,false
1775591443056,READ,key53,58,0,false
1775591443062,READ,key10,57,0,false
1775591443087,READ,key1,55,0,false
1775591443087,READ,key42,55,0,false
1775591443086,READ,key94,56,0,false
1775591443115,READ,key58,57,0,false
1775591443115,READ,key96,57,1,false
1775591443115,READ,key94,57,0,false
1775591443115,READ,key69,57,0,false
1775591443119,READ,key78,56,0,false
1775591443143,READ,key11,56,0,false
1775591443143,READ,key26,56,0,false
1775591443142,READ,key89,57,0,false
1775591443173,READ,key24,56,0,false
1775591443172,READ,key73,57,0,false
1775591443173,READ,key55,56,0,false
1775591443172,READ,key4,57,0,false
1775591443176,READ,key82,57,0,false
1775591443199,READ,key38,57,0,false
1775591443199,READ,key59,57,0,false
1775591443199,READ,key71,57,0,false
1775591443230,READ,key94,57,0,false
1775591443230,READ,key38,57,0,false
1775591443230,READ,key89,57,0,false
1775591443230,READ,key64,57,0,false
1775591443233,READ,key8,57,0,false
1775591443257,READ,key88,56,0,false
1775591443257,READ,key47,56,0,false
1775591443257,READ,key48,56,0,false
1775591443288,READ,key38,56,0,false
1775591443288,READ,key91,56,0,false
1775591443289,READ,key88,55,0,false
1775591443288,READ,key17,56,0,false
1775591443290,READ,key69,56,0,false
1775591443314,READ,key20,57,0,false
1775591443314,READ,key29,57,0,false
1775591443314,READ,key23,57,0,false
1775591443345,READ,key17,57,0,false
1775591443346,READ,key46,56,0,false
1775591443345,READ,key65,57,1,false
1775591443345,READ,key17,57,0,false
1775591443346,READ,key68,56,0,false
1775591443372,READ,key91,56,0,false
1775591443373,READ,key51,57,0,false
1775591443373,READ,key52,57,0,false
1775591443403,READ,key38,55,0,false
1775591443402,READ,key96,56,1,false
1775591443402,READ,key44,56,0,false
1775591443402,READ,key63,56,0,false
1775591443402,READ,key55,56,0,false
1775591443429,READ,key38,56,0,false
1775591443430,READ,key53,56,0,false
1775591443430,READ,key68,56,0,false
1775591443459,READ,key40,57,0,false
1775591443458,READ,key89,58,0,false
1775591443459,READ,key0,57,0,false
1775591443459,READ,key76,57,0,false
1775591443459,READ,key16,57,0,false
1775591443485,READ,key40,56,0,false
1775591443486,READ,key14,56,0,false
1775591443487,READ,key95,55,0,false
1775591443517,READ,key8,57,0,false
1775591443518,READ,key36,56,0,false
1775591443516,READ,key83,58,0,false
1775591443517,READ,key54,57,0,false
1775591443518,READ,key99,56,0,false
1775591443542,READ,key79,56,0,false
1775591443542,READ,key51,56,0,false
1775591443541,READ,key42,57,0,false
1775591443575,READ,key43,56,0,false
1775591443575,READ,key57,56,0,false
1775591443574,READ,key66,57,0,false
1775591443575,READ,key3,56,0,false
1775591443574,READ,key34,57,0,false
1775591443599,READ,key0,56,0,false
1775591443599,READ,key13,56,0,false
1775591443599,READ,key58,58,0,false
1775591443632,READ,key22,56,0,false
1775591443632,READ,key13,56,0,false
1775591443632,READ,key10,56,0,false
1775591443633,READ,key86,56,0,false
1775591443632,READ,key42,57,0,false
1775591443657,READ,key44,57,0,false
1775591443656,READ,key95,58,0,false
1775591443656,READ,key61,58,0,false
1775591443689,READ,key3,56,0,false
1775591443688,READ,key95,57,0,false
1775591443688,READ,key42,57,0,false
1775591443691,READ,key44,57,0,false
1775591443690,READ,key55,58,0,false
1775591443714,READ,key98,59,0,false
1775591443714,READ,key65,60,1,false
1775591443715,READ,key87,58,0,false
1775591443746,READ,key55,56,0,false
1775591443746,READ,key87,56,0,false
1775591443745,READ,key75,57,0,false
1775591443749,READ,key36,57,0,false
1775591443748,READ,key23,58,0,false
1775591443774,READ,key77,58,0,false
1775591443775,READ,key13,58,0,false
1775591443774,READ,key18,58,0,false
1775591443803,READ,key85,58,0,false
1775591443803,READ,key10,58,0,false
1775591443807,READ,key98,57,0,false
1775591443808,READ,key21,61,0,false
1775591443803,READ,key62,79,0,false
1775591443834,READ,key66,67,0,false
1775591443834,READ,key95,67,0,false
1775591443833,READ,key53,70,0,false
1775591443865,READ,key93,57,0,false
1775591443864,READ,key3,59,0,false
1775591443863,READ,key70,59,0,false
1775591443870,READ,key87,58,0,false
1775591443883,READ,key83,58,0,false
1775591443903,READ,key6,64,0,false
1775591443902,READ,key63,65,0,false
