timestamp_ms,type,key,latency_ms,version,stale
1775590173976,WRITE,key80,261,2,false
1775590173976,WRITE,key32,261,2,false
1775590173976,WRITE,key34,261,2,false
1775590173976,WRITE,key78,261,2,false
1775590173976,READ,key12,321,2,false
1775590173976,READ,key39,321,2,false
1775590173976,READ,key71,321,6,false
1775590173976,READ,key13,321,0,false
1775590174239,WRITE,key40,216,3,false
1775590174239,WRITE,key52,216,1,false
1775590174297,WRITE,key88,230,4,false
1775590174239,READ,key78,289,2,false
1775590174299,WRITE,key79,229,1,false
1775590174298,WRITE,key65,230,3,false
1775590174239,READ,key15,288,2,false
1775590174298,READ,key85,286,0,false
1775590174455,WRITE,key82,215,2,false
1775590174456,WRITE,key80,214,3,false
1775590174533,WRITE,key98,222,3,false
1775590174540,WRITE,key70,218,3,false
1775590174532,READ,key89,282,0,false
1775590174530,READ,key52,284,1,false
1775590174533,READ,key52,281,1,false
1775590174586,READ,key15,276,2,false
1775590174671,WRITE,key87,214,3,false
1775590174670,READ,key75,274,2,false
1775590174755,WRITE,key0,216,2,false
1775590174759,WRITE,key88,216,5,false
1775590174815,WRITE,key89,214,1,false
1775590174815,WRITE,key82,214,3,false
1775590174815,READ,key47,276,1,false
1775590174885,WRITE,key65,215,4,false
1775590174862,READ,key53,276,2,false
1775590174944,WRITE,key91,215,2,false
1775590174971,WRITE,key37,215,2,false
1775590174975,READ,key58,278,3,false
1775590175030,READ,key96,275,0,false
1775590175030,READ,key24,275,5,false
1775590175101,WRITE,key97,215,3,false
1775590175092,READ,key67,276,1,false
1775590175139,READ,key31,277,0,false
1775590175160,READ,key35,275,1,false
1775590175187,READ,key36,274,0,false
1775590175306,WRITE,key93,215,5,false
1775590175253,READ,key8,276,1,false
1775590175316,WRITE,key61,216,5,false
1775590175306,READ,key20,276,1,false
1775590175369,READ,key17,275,0,false
1775590175461,WRITE,key36,215,1,false
1775590175416,READ,key57,277,2,false
1775590175435,READ,key46,277,3,false
1775590175521,WRITE,key76,216,2,false
1775590175529,WRITE,key41,217,2,false
1775590175533,READ,key9,277,0,false
1775590175582,READ,key24,276,5,false
1775590175644,WRITE,key41,215,3,false
1775590175713,WRITE,key30,215,1,false
1775590175677,READ,key82,278,3,false
1775590175746,WRITE,key47,216,2,false
1775590175694,READ,key12,277,2,false
1775590175738,READ,key11,277,1,false
1775590175858,WRITE,key89,215,2,false
1775590175810,READ,key20,277,1,false
1775590175860,READ,key20,276,1,false
1775590175955,WRITE,key37,217,3,false
1775590175972,WRITE,key79,215,2,false
1775590175928,READ,key0,276,2,false
1775590176015,WRITE,key40,215,4,false
1775590175962,READ,key27,275,1,false
1775590176073,WRITE,key44,216,2,false
1775590176088,WRITE,key12,216,3,false
1775590176136,WRITE,key44,217,3,false
1775590176172,WRITE,key11,215,2,false
1775590176204,WRITE,key14,215,3,false
1775590176238,WRITE,key83,215,1,false
1775590176188,READ,key4,276,1,false
1775590176231,READ,key51,276,1,false
1775590176305,WRITE,key59,216,2,false
1775590176290,READ,key3,274,2,false
1775590176387,WRITE,key63,215,2,false
1775590176353,READ,key89,291,2,false
1775590176419,WRITE,key88,228,6,false
1775590176453,WRITE,key43,216,2,false
1775590176465,WRITE,key92,214,4,false
1775590176507,WRITE,key65,215,5,false
1775590176521,WRITE,key90,215,4,false
1775590176564,WRITE,key10,214,2,false
1775590176603,READ,key51,276,1,false
1775590176669,WRITE,key18,215,2,false
1775590176680,WRITE,key49,216,7,false
1775590176647,READ,key29,277,0,false
1775590176648,READ,key55,276,0,false
1775590176723,WRITE,key50,214,2,false
1775590176736,WRITE,key96,215,1,false
1775590176779,READ,key94,275,0,false
1775590176879,WRITE,key91,215,3,false
1775590176925,WRITE,key65,213,6,false
1775590176938,WRITE,key56,214,2,false
1775590176885,READ,key10,274,2,false
1775590176951,WRITE,key74,215,2,false
1775590176896,READ,key62,281,2,false
1775590176925,READ,key2,275,0,false
1775590177055,READ,key27,275,1,false
1775590177094,READ,key96,275,1,false
1775590177166,WRITE,key44,216,4,false
1775590177139,READ,key5,275,3,false
1775590177152,READ,key45,276,0,false
1775590177159,READ,key47,275,2,false
1775590177178,READ,key36,277,1,false
1775590177200,READ,key10,275,2,false
1775590177330,READ,key79,275,2,false
1775590177428,WRITE,key38,215,1,false
1775590177369,READ,key85,274,0,false
1775590177434,WRITE,key9,214,1,false
1775590177382,READ,key45,273,0,false
1775590177414,READ,key10,273,2,false
1775590177455,READ,key88,274,6,false
1775590177475,READ,key79,273,2,false
1775590177605,WRITE,key25,215,4,false
1775590177643,WRITE,key37,214,4,false
1775590177648,WRITE,key41,214,4,false
1775590177656,WRITE,key48,213,3,false
1775590177643,READ,key73,274,3,false
1775590177688,READ,key68,273,3,false
1775590177729,READ,key12,274,3,false
1775590177749,READ,key46,274,3,false
1775590177820,WRITE,key35,214,2,false
1775590177862,WRITE,key68,215,4,false
1775590177869,WRITE,key8,215,2,false
1775590177918,WRITE,key11,214,3,false
1775590177857,READ,key56,275,2,false
1775590177961,WRITE,key59,216,3,false
1775590178003,WRITE,key28,215,1,false
1775590178084,WRITE,key53,215,3,false
1775590178024,READ,key1,275,3,false
1775590178034,READ,key41,278,4,false
1775590178078,READ,key31,275,0,false
1775590178132,READ,key69,275,0,false
1775590178132,READ,key31,277,0,false
1775590178177,READ,key23,279,3,false
1775590178218,READ,key65,274,6,false
1775590178299,WRITE,key74,215,3,false
1775590178300,WRITE,key80,214,4,false
1775590178353,WRITE,key65,214,7,false
1775590178312,READ,key51,275,1,false
1775590178407,WRITE,key80,215,5,false
1775590178409,READ,key59,274,3,false
1775590178514,WRITE,key40,217,5,false
1775590178458,READ,key2,274,0,false
1775590178492,READ,key66,274,0,false
1775590178568,WRITE,key91,214,4,false
1775590178514,READ,key4,275,1,false
1775590178622,WRITE,key86,215,3,false
1775590178587,READ,key73,274,3,false
1775590178731,WRITE,key49,215,8,false
1775590178732,WRITE,key75,215,3,false
1775590178684,READ,key44,274,4,false
1775590178789,WRITE,key5,216,4,false
1775590178766,READ,key3,275,2,false
1775590178783,READ,key51,273,1,false
1775590178861,WRITE,key28,215,2,false
1775590178837,READ,key57,274,2,false
1775590178947,WRITE,key59,214,4,false
1775590179006,WRITE,key46,214,4,false
1775590178946,READ,key12,275,3,false
1775590178959,READ,key2,276,0,false
1775590179041,WRITE,key53,216,4,false
1775590179057,WRITE,key0,216,3,false
1775590179112,WRITE,key42,215,4,false
1775590179076,READ,key0,276,2,true
1775590179162,WRITE,key78,214,3,false
1775590179221,WRITE,key49,215,9,false
1775590179235,WRITE,key19,219,2,false
1775590179274,WRITE,key70,215,4,false
1775590179220,READ,key15,274,2,false
1775590179258,READ,key42,273,3,true
1775590179376,WRITE,key56,215,3,false
1775590179327,READ,key62,272,2,false
1775590179352,READ,key13,273,0,false
1775590179437,WRITE,key68,214,5,false
1775590179494,WRITE,key80,214,6,false
1775590179454,READ,key14,275,3,false
1775590179531,WRITE,key18,215,3,false
1775590179489,READ,key16,274,2,false
1775590179599,WRITE,key50,215,3,false
1775590179592,READ,key41,273,4,false
1775590179625,READ,key58,274,3,false
1775590179652,READ,key15,273,2,false
1775590179708,READ,key4,275,1,false
1775590179730,READ,key34,273,2,false
1775590179746,READ,key3,272,2,false
1775590179814,WRITE,key53,214,5,false
