timestamp_ms,type,key,latency_ms,version,stale
1775590599377,READ,key92,2207,0,false
1775590599377,READ,key33,2207,0,false
1775590599376,READ,key1,2209,0,false
1775590599377,READ,key89,2208,0,false
1775590599376,READ,key36,2209,0,false
1775590599376,READ,key43,2208,0,false
1775590599376,READ,key2,2208,0,false
1775590599376,READ,key63,2208,0,false
1775590601589,READ,key93,64,0,false
1775590601589,READ,key59,65,0,false
1775590601589,READ,key68,66,0,false
1775590601589,READ,key49,67,0,false
1775590601589,READ,key0,67,0,false
1775590601589,READ,key13,67,0,false
1775590601589,READ,key96,71,0,false
1775590601589,READ,key54,73,0,false
1775590601656,READ,key24,60,0,false
1775590601654,READ,key17,62,0,false
1775590601656,READ,key83,60,0,false
1775590601659,READ,key6,63,0,false
1775590601661,READ,key25,61,0,false
1775590601660,READ,key36,62,0,false
1775590601657,READ,key49,65,0,false
1775590601663,READ,key97,60,0,false
1775590601716,READ,key11,59,0,false
1775590601717,READ,key61,58,0,false
1775590601717,READ,key43,58,0,false
1775590601724,READ,key77,57,0,false
1775590601724,READ,key48,58,0,false
1775590601723,READ,key3,58,0,false
1775590601724,READ,key67,57,0,false
1775590601725,READ,key0,60,0,false
1775590601776,READ,key87,58,0,false
1775590601775,READ,key56,60,0,false
1775590601776,READ,key16,59,0,false
1775590601782,READ,key22,58,0,false
1775590601783,READ,key37,58,0,false
1775590601782,READ,key97,59,0,false
1775590601784,READ,key82,60,0,false
1775590601786,READ,key47,60,0,false
1775590601837,READ,key52,58,0,false
1775590601834,READ,key82,61,0,false
1775590601836,READ,key94,60,0,false
1775590601842,READ,key36,59,0,false
1775590601844,READ,key56,57,0,false
1775590601841,READ,key6,60,0,false
1775590601846,READ,key37,58,0,false
1775590601846,READ,key8,58,0,false
1775590601895,READ,key42,57,0,false
1775590601895,READ,key90,57,0,false
1775590601897,READ,key38,57,0,false
1775590601901,READ,key96,58,0,false
1775590601902,READ,key46,60,0,false
1775590601902,READ,key44,60,0,false
1775590601905,READ,key40,58,0,false
1775590601905,READ,key84,58,0,false
1775590601954,READ,key48,59,0,false
1775590601954,READ,key17,59,0,false
1775590601953,READ,key80,60,0,false
1775590601959,READ,key45,58,0,false
1775590601962,READ,key53,58,0,false
1775590601963,READ,key49,57,0,false
1775590601964,READ,key18,56,0,false
1775590601963,READ,key90,57,0,false
1775590602013,READ,key93,59,0,false
1775590602014,READ,key69,58,0,false
1775590602014,READ,key48,58,0,false
1775590602017,READ,key76,59,0,false
1775590602020,READ,key58,59,0,false
1775590602021,READ,key9,58,0,false
1775590602021,READ,key52,58,0,false
1775590602021,READ,key45,58,0,false
1775590602073,READ,key22,57,0,false
1775590602072,READ,key5,58,0,false
1775590602072,READ,key13,58,0,false
1775590602076,READ,key15,59,0,false
1775590602079,READ,key65,57,0,false
1775590602080,READ,key49,57,0,false
1775590602079,READ,key51,58,0,false
1775590602079,READ,key0,57,0,false
1775590602131,READ,key56,57,0,false
1775590602130,READ,key47,58,0,false
1775590602131,READ,key13,57,0,false
1775590602135,READ,key94,58,0,false
