timestamp_ms,type,key,latency_ms,version,stale
1775590047006,READ,key46,10776,0,false
1775590047006,READ,key72,10776,0,false
1775590047006,READ,key64,10776,0,false
1775590047006,READ,key43,10776,0,false
1775590047006,READ,key95,10776,0,false
1775590047006,READ,key94,10776,0,false
1775590047006,READ,key81,10776,0,false
1775590047006,READ,key13,10776,0,false
1775590057786,READ,key74,296,0,false
1775590057786,READ,key82,296,0,false
1775590057786,READ,key37,296,0,false
1775590057786,READ,key8,296,0,false
1775590057786,READ,key98,296,0,false
1775590057786,READ,key61,306,0,false
1775590057786,READ,key99,308,0,false
1775590057786,READ,key61,316,0,false
1775590058083,READ,key25,303,0,false
1775590058084,READ,key7,302,0,false
1775590058083,READ,key9,315,0,false
1775590058082,READ,key68,317,0,false
1775590058083,READ,key74,315,0,false
1775590058094,READ,key44,347,0,false
1775590058092,READ,key8,349,0,false
1775590058102,READ,key96,339,0,false
1775590058390,READ,key54,304,0,false
1775590058387,READ,key61,307,0,false
1775590058401,READ,key53,323,0,false
1775590058400,READ,key89,330,0,false
1775590058403,READ,key94,342,0,false
1775590058448,READ,key43,332,0,false
1775590058446,READ,key99,334,0,false
1775590058449,READ,key62,344,0,false
1775590058696,READ,key13,291,0,false
1775590058696,READ,key1,291,0,false
1775590058725,READ,key90,294,0,false
1775590058730,READ,key54,294,0,false
1775590058746,READ,key6,293,0,false
1775590058780,READ,key62,293,0,false
1775590058782,READ,key97,296,0,false
1775590058794,READ,key69,297,0,false
1775590058988,READ,key37,292,0,false
1775590058988,READ,key92,292,0,false
1775590059019,READ,key62,297,0,false
1775590059025,READ,key70,297,0,false
1775590059039,READ,key29,295,0,false
1775590059074,READ,key85,292,0,false
1775590059079,READ,key85,296,0,false
1775590059091,READ,key46,294,0,false
1775590059281,READ,key92,292,0,false
1775590059281,READ,key17,292,0,false
1775590059318,READ,key7,288,0,false
1775590059322,READ,key38,293,0,false
1775590059335,READ,key80,288,0,false
1775590059366,READ,key65,288,0,false
1775590059375,READ,key11,290,0,false
1775590059386,READ,key0,290,0,false
1775590059574,READ,key33,286,0,false
1775590059574,READ,key44,286,0,false
1775590059607,READ,key49,287,0,false
1775590059616,READ,key16,286,0,false
1775590059624,READ,key72,287,0,false
1775590059655,READ,key93,286,0,false
1775590059666,READ,key99,287,0,false
1775590059676,READ,key2,289,0,false
1775590059861,READ,key5,314,0,false
1775590059902,READ,key44,301,0,false
1775590059895,READ,key73,308,0,false
1775590059861,READ,key38,314,0,false
1775590059911,READ,key20,297,0,false
1775590059942,READ,key97,294,0,false
1775590059953,READ,key11,295,0,false
1775590059966,READ,key38,296,0,false
1775590060207,READ,key78,291,0,false
1775590060205,READ,key44,293,0,false
1775590060209,READ,key85,289,0,false
1775590060204,READ,key56,294,0,false
1775590060209,READ,key59,290,0,false
1775590060237,READ,key45,295,0,false
1775590060249,READ,key11,302,0,false
1775590060263,READ,key26,288,0,false
1775590060499,READ,key66,286,0,false
