timestamp_ms,type,key,latency_ms,version,stale
1775590727288,READ,key43,102,4,false
1775590727289,READ,key4,101,2,false
1775590727288,READ,key96,102,1,false
1775590727288,READ,key5,102,2,false
1775590727288,READ,key17,102,2,false
1775590727394,READ,key73,56,4,false
1775590727394,READ,key19,56,4,false
1775590727394,READ,key60,56,4,false
1775590727394,READ,key12,56,3,false
1775590727394,READ,key5,57,2,false
1775590727450,READ,key38,55,7,false
1775590727450,READ,key8,56,3,false
1775590727451,READ,key81,55,5,false
1775590727451,READ,key5,56,2,false
1775590727452,READ,key34,56,4,false
1775590727508,READ,key78,55,3,false
1775590727506,READ,key68,58,1,false
1775590727564,READ,key87,55,5,false
1775590727620,READ,key89,55,4,false
1775590727288,WRITE,key37,1125,1,false
1775590727288,WRITE,key75,1125,5,false
1775590727288,WRITE,key36,1128,2,false
1775590728414,READ,key62,55,4,false
1775590728470,READ,key14,54,3,false
1775590727506,WRITE,key80,1076,6,false
1775590727507,WRITE,key89,1083,5,false
1775590727507,WRITE,key53,1126,7,false
1775590728583,READ,key53,55,7,false
1775590727564,WRITE,key27,1076,3,false
1775590728591,READ,key38,56,7,false
1775590728638,READ,key53,57,7,false
1775590728641,READ,key93,54,4,false
1775590728696,READ,key68,55,1,false
1775590727676,WRITE,key20,1077,1,false
1775590728753,READ,key76,56,1,false
1775590728809,READ,key3,55,5,false
1775590728864,READ,key70,55,3,false
1775590728415,WRITE,key57,1077,3,false
1775590728416,WRITE,key90,1076,3,false
1775590729493,READ,key8,56,3,false
1775590728525,WRITE,key67,1077,5,false
1775590728633,WRITE,key20,1077,2,false
1775590728647,WRITE,key70,1072,3,false
1775590729711,READ,key41,55,1,false
1775590728695,WRITE,key43,1074,5,false
1775590729769,READ,key6,54,5,false
1775590728751,WRITE,key10,1077,4,false
1775590729828,READ,key47,54,5,false
1775590728920,WRITE,key76,1076,2,false
1775590729493,WRITE,key15,1078,3,false
1775590730572,READ,key64,55,5,false
1775590729549,WRITE,key20,1081,3,false
1775590729602,WRITE,key21,1074,5,false
1775590730630,READ,key73,55,4,false
1775590730686,READ,key76,55,2,false
1775590729719,WRITE,key2,1076,6,false
1775590730741,READ,key38,56,7,false
1775590729767,WRITE,key17,1074,3,false
1775590730796,READ,key42,55,5,false
1775590730797,READ,key35,55,2,false
1775590729824,WRITE,key75,1078,6,false
1775590730852,READ,key34,57,4,false
1775590729883,WRITE,key19,1079,5,false
1775590729996,WRITE,key57,1076,4,false
1775590730628,WRITE,key54,1074,3,false
1775590730677,WRITE,key42,1078,6,false
1775590731703,READ,key32,55,3,false
1775590731759,READ,key32,55,3,false
1775590730842,WRITE,key20,1074,4,false
1775590730852,WRITE,key43,1077,6,false
1775590730904,WRITE,key27,1078,4,false
1775590730911,WRITE,key29,1075,6,false
1775590731983,READ,key55,56,1,false
1775590730963,WRITE,key98,1079,1,false
1775590731986,READ,key39,56,4,false
1775590732041,READ,key28,61,3,false
1775590732043,READ,key73,59,4,false
1775590732044,READ,key52,58,5,false
1775590731073,WRITE,key28,1075,3,false
1775590732102,READ,key7,55,1,false
1775590732102,READ,key33,56,5,false
1775590732158,READ,key30,55,1,false
1775590731755,WRITE,key74,1080,4,false
1775590732835,READ,key73,55,4,false
1775590731814,WRITE,key15,1090,4,false
1775590732891,READ,key80,55,6,false
1775590731916,WRITE,key47,1079,6,false
1775590731930,WRITE,key86,1083,10,false
1775590733013,READ,key78,55,3,false
1775590733068,READ,key14,55,3,false
1775590732106,WRITE,key43,1079,7,false
1775590732149,WRITE,key42,1075,7,false
1775590732158,WRITE,key50,1078,2,false
1775590732214,WRITE,key32,1073,4,false
1775590733236,READ,key20,55,4,false
1775590732905,WRITE,key91,1077,5,false
1775590732946,WRITE,key43,1074,8,false
1775590732995,WRITE,key4,1074,3,false
1775590734021,READ,key2,55,6,false
1775590734070,READ,key90,56,3,false
1775590734076,READ,key95,56,3,false
1775590733124,WRITE,key47,1074,7,false
1775590733185,WRITE,key28,1076,4,false
1775590733224,WRITE,key36,1076,3,false
1775590734262,READ,key14,55,3,false
1775590734300,READ,key48,56,2,false
1775590733289,WRITE,key72,1080,5,false
1775590733292,WRITE,key5,1079,3,false
1775590734370,READ,key76,55,3,false
1775590733983,WRITE,key72,1078,6,false
1775590735061,READ,key63,55,6,false
1775590734127,WRITE,key28,1081,5,false
1775590734133,WRITE,key76,1080,3,false
1775590735208,READ,key59,55,6,false
1775590735213,READ,key1,55,7,false
1775590734199,WRITE,key60,1077,5,false
1775590735269,READ,key16,55,5,false
1775590734318,WRITE,key34,1076,5,false
1775590734356,WRITE,key76,1076,4,false
1775590735394,READ,key31,55,6,false
1775590734371,WRITE,key87,1082,6,false
1775590735432,READ,key19,55,5,false
1775590734426,WRITE,key82,1076,6,false
1775590735450,READ,key24,56,4,false
1775590735454,READ,key46,54,3,false
1775590735488,READ,key33,54,5,false
1775590735503,READ,key65,55,2,false
1775590735543,READ,key89,55,5,false
1775590735558,READ,key44,56,6,false
1775590735598,READ,key12,55,3,false
1775590735615,READ,key25,56,6,false
1775590735672,READ,key32,55,4,false
1775590735116,WRITE,key4,1075,4,false
1775590735264,WRITE,key76,1073,5,false
1775590735277,WRITE,key94,1072,4,false
1775590736337,READ,key32,55,4,false
1775590735324,WRITE,key92,1075,4,false
1775590736393,READ,key17,55,3,false
1775590735507,WRITE,key98,1072,2,false
1775590735508,WRITE,key47,1073,8,false
1775590736582,READ,key12,54,3,false
1775590735653,WRITE,key14,1075,4,false
1775590735728,WRITE,key81,1075,6,false
1775590736804,READ,key8,55,3,false
1775590736859,READ,key73,55,4,false
1775590736914,READ,key34,55,5,false
1775590736192,WRITE,key11,1076,3,false
1775590736349,WRITE,key85,1076,4,false
1775590736399,WRITE,key44,1074,7,false
1775590737425,READ,key5,56,3,false
1775590736448,WRITE,key65,1075,3,false
1775590737474,READ,key8,55,3,false
1775590737481,READ,key47,56,8,false
1775590737530,READ,key91,55,5,false
1775590737537,READ,key24,55,4,false
1775590737585,READ,key59,55,6,false
1775590736580,WRITE,key81,1074,7,false
1775590737640,READ,key33,54,5,false
1775590736637,WRITE,key37,1072,2,false
1775590737695,READ,key31,55,6,false
1775590737709,READ,key12,56,3,false
1775590736729,WRITE,key25,1072,7,false
1775590737751,READ,key85,55,4,false
1775590737766,READ,key7,54,1,false
1775590737806,READ,key84,56,6,false
1775590737820,READ,key49,56,2,false
1775590737862,READ,key80,55,6,false
1775590737918,READ,key23,55,1,false
1775590737973,READ,key85,56,4,false
1775590736970,WRITE,key50,1076,3,false
1775590738029,READ,key85,55,4,false
1775590737268,WRITE,key18,1075,5,false
1775590738343,READ,key40,56,2,false
1775590738399,READ,key85,55,4,false
1775590737523,WRITE,key20,1073,5,false
1775590737592,WRITE,key44,1074,8,false
1775590737654,WRITE,key37,1078,3,false
1775590738733,READ,key54,56,3,false
1775590737802,WRITE,key88,1075,5,false
1775590738878,READ,key97,54,1,false
1775590737876,WRITE,key2,1078,7,false
1775590738933,READ,key82,57,6,false
1775590738046,WRITE,key55,1074,2,false
1775590738084,WRITE,key94,1077,5,false
1775590739120,READ,key58,57,3,false
1775590739162,READ,key55,55,2,false
1775590739177,READ,key79,56,6,false
1775590739233,READ,key19,57,5,false
1775590739291,READ,key81,56,7,false
1775590738454,WRITE,key73,1127,5,false
1775590739582,READ,key27,55,4,false
1775590738596,WRITE,key91,1083,6,false
1775590739637,READ,key81,56,7,false
1775590739680,READ,key69,55,7,false
