timestamp_ms,type,key,latency_ms,version,stale
1775590663292,READ,key96,101,0,false
1775590663293,READ,key62,100,0,false
1775590663292,READ,key63,100,1,false
1775590663292,READ,key38,100,1,false
1775590663292,READ,key63,100,1,false
1775590663292,READ,key34,102,1,false
1775590663292,READ,key24,108,1,false
1775590663396,READ,key2,58,0,false
1775590663400,READ,key20,61,0,false
1775590663396,READ,key21,66,0,false
1775590663396,READ,key37,65,0,false
1775590663461,READ,key65,58,0,false
1775590663462,READ,key1,60,2,false
1775590663468,READ,key35,58,0,false
1775590663468,READ,key79,59,2,false
1775590663520,READ,key96,59,0,false
1775590663524,READ,key48,58,1,false
1775590663528,READ,key22,56,1,false
1775590663528,READ,key51,57,1,false
1775590663579,READ,key68,55,0,false
1775590663584,READ,key52,56,0,false
1775590663586,READ,key58,55,0,false
1775590663635,READ,key94,56,1,false
1775590663641,READ,key33,57,1,false
1775590663642,READ,key79,56,2,false
1775590663692,READ,key69,57,0,false
1775590663699,READ,key46,56,0,false
1775590663749,READ,key51,56,1,false
1775590663805,READ,key0,56,1,false
1775590663862,READ,key94,55,1,false
1775590663918,READ,key42,56,1,false
1775590663974,READ,key54,58,0,false
1775590664032,READ,key7,55,0,false
1775590664088,READ,key17,56,0,false
1775590664144,READ,key94,63,2,false
1775590664209,READ,key7,57,0,false
1775590664267,READ,key74,55,2,false
1775590664323,READ,key65,56,0,false
1775590664379,READ,key96,55,0,false
1775590663292,WRITE,key15,1178,1,false
1775590663396,WRITE,key21,1106,1,false
1775590663396,WRITE,key82,1114,2,false
1775590664435,READ,key40,84,0,false
1775590663396,WRITE,key31,1123,2,false
1775590664472,READ,key34,55,1,false
1775590664506,READ,key27,56,0,false
1775590664519,READ,key31,56,2,false
1775590664520,READ,key45,55,0,false
1775590664563,READ,key2,55,1,false
1775590664576,READ,key89,55,3,false
1775590664576,READ,key96,55,0,false
1775590664619,READ,key89,55,3,false
1775590664632,READ,key59,55,0,false
1775590664632,READ,key82,55,2,false
1775590663582,WRITE,key2,1124,1,false
1775590664675,READ,key13,57,1,false
1775590664688,READ,key87,56,1,false
1775590664688,READ,key82,56,2,false
1775590664707,READ,key31,55,2,false
1775590664733,READ,key61,55,0,false
1775590663698,WRITE,key51,1092,2,false
1775590664744,READ,key26,59,3,false
1775590664762,READ,key12,56,2,false
1775590664789,READ,key54,56,0,false
1775590664790,READ,key25,56,2,false
1775590663755,WRITE,key94,1098,2,false
1775590664845,READ,key4,59,1,false
1775590664853,READ,key12,56,2,false
1775590664904,READ,key71,54,1,false
1775590664958,READ,key45,56,0,false
1775590665014,READ,key95,56,0,false
1775590664528,WRITE,key86,1088,1,false
1775590664511,WRITE,key63,1109,2,false
1775590665616,READ,key31,56,2,false
1775590665620,READ,key56,57,0,false
1775590665678,READ,key7,55,0,false
1775590665733,READ,key50,56,0,false
1775590665790,READ,key68,55,0,false
1775590664745,WRITE,key2,1100,2,false
1775590664803,WRITE,key59,1092,1,false
1775590665845,READ,key30,56,0,false
1775590665845,READ,key53,56,1,false
1775590664818,WRITE,key67,1086,2,false
1775590664846,WRITE,key35,1083,1,false
1775590665896,READ,key44,55,1,false
1775590665902,READ,key77,55,0,false
1775590665902,READ,key14,56,1,false
1775590665905,READ,key69,54,0,false
1775590665929,READ,key91,54,0,false
1775590665952,READ,key48,56,1,false
1775590665958,READ,key50,56,0,false
1775590665958,READ,key23,56,1,false
1775590665959,READ,key89,57,3,false
1775590665984,READ,key71,56,1,false
1775590666009,READ,key62,56,0,false
1775590664909,WRITE,key33,1158,2,false
1775590666014,READ,key53,56,1,false
1775590666014,READ,key6,56,1,false
1775590666016,READ,key18,55,0,false
1775590666040,READ,key60,57,0,false
1775590666065,READ,key20,55,0,false
1775590666067,READ,key42,55,1,false
1775590666070,READ,key25,56,2,false
1775590666072,READ,key25,55,2,false
1775590666071,READ,key98,55,0,false
1775590666097,READ,key81,56,3,false
1775590665070,WRITE,key75,1086,1,false
1775590666121,READ,key38,56,1,false
1775590666122,READ,key49,55,0,false
1775590666127,READ,key64,55,0,false
1775590666127,READ,key81,55,3,false
1775590666127,READ,key38,55,1,false
1775590666153,READ,key43,57,0,false
1775590666156,READ,key52,57,0,false
1775590666178,READ,key95,56,0,false
1775590666178,READ,key52,56,0,false
1775590666183,READ,key99,56,0,false
1775590666183,READ,key9,56,2,false
1775590666183,READ,key0,56,1,false
1775590666210,READ,key52,56,0,false
1775590666213,READ,key94,56,2,false
1775590666234,READ,key64,55,0,false
1775590666235,READ,key12,54,2,false
1775590666239,READ,key0,56,1,false
1775590666240,READ,key69,56,0,false
1775590666241,READ,key95,56,0,false
1775590666267,READ,key36,55,1,false
1775590666269,READ,key9,57,2,false
1775590666290,READ,key72,57,1,false
1775590666290,READ,key36,58,1,false
1775590666297,READ,key57,55,0,false
1775590666322,READ,key26,56,3,false
1775590666326,READ,key46,56,0,false
1775590666348,READ,key39,54,0,false
1775590666348,READ,key80,55,0,false
1775590666353,READ,key8,55,0,false
1775590666379,READ,key62,55,0,false
1775590666382,READ,key21,55,1,false
1775590666403,READ,key83,55,1,false
1775590666403,READ,key35,56,1,false
1775590666409,READ,key52,57,0,false
1775590666434,READ,key59,56,1,false
1775590666438,READ,key85,56,0,false
1775590666459,READ,key73,57,0,false
1775590666460,READ,key6,56,1,false
1775590666466,READ,key90,56,0,false
1775590666494,READ,key47,56,0,false
1775590666516,READ,key87,56,2,false
1775590666517,READ,key4,57,1,false
1775590666523,READ,key65,56,0,false
1775590666550,READ,key70,55,0,false
1775590666573,READ,key32,56,1,false
1775590666575,READ,key88,57,3,false
1775590666579,READ,key22,55,1,false
1775590666605,READ,key76,56,0,false
1775590666630,READ,key57,55,0,false
1775590666632,READ,key47,55,0,false
1775590666635,READ,key31,55,2,false
1775590666662,READ,key94,55,2,false
1775590666686,READ,key88,54,3,false
1775590666687,READ,key30,56,0,false
1775590666690,READ,key94,56,2,false
1775590665677,WRITE,key87,1093,2,false
1775590666718,READ,key75,56,1,false
1775590666740,READ,key23,57,1,false
1775590666743,READ,key20,55,0,false
1775590666746,READ,key71,56,1,false
1775590666772,READ,key64,56,0,false
1775590666775,READ,key8,56,0,false
1775590666799,READ,key17,55,0,false
1775590666798,READ,key88,57,3,false
1775590666802,READ,key47,54,0,false
1775590666828,READ,key63,56,2,false
1775590666831,READ,key76,56,0,false
1775590666855,READ,key91,55,0,false
1775590666855,READ,key32,55,1,false
1775590666857,READ,key68,55,0,false
1775590666885,READ,key77,55,0,false
1775590666887,READ,key91,55,0,false
1775590666910,READ,key17,56,0,false
1775590666911,READ,key46,55,0,false
1775590666912,READ,key6,55,1,false
1775590666940,READ,key19,57,1,false
1775590666943,READ,key16,56,1,false
1775590666966,READ,key7,56,0,false
1775590666967,READ,key99,55,1,false
1775590666968,READ,key16,55,1,false
1775590666997,READ,key62,55,0,false
1775590666999,READ,key50,55,0,false
1775590667022,READ,key59,56,1,false
1775590667023,READ,key83,55,1,false
1775590667024,READ,key55,56,1,false
1775590667053,READ,key15,56,1,false
1775590667055,READ,key74,56,2,false
1775590667078,READ,key7,56,0,false
1775590667080,READ,key30,55,0,false
1775590667110,READ,key74,55,2,false
1775590667111,READ,key50,55,0,false
1775590667136,READ,key20,55,0,false
1775590667135,READ,key74,56,2,false
1775590667166,READ,key82,55,2,false
1775590667167,READ,key67,55,2,false
1775590667192,READ,key38,55,1,false
1775590667192,READ,key67,55,2,false
1775590667221,READ,key76,56,0,false
1775590667222,READ,key61,55,0,false
1775590667248,READ,key54,54,0,false
1775590667248,READ,key89,54,3,false
1775590667277,READ,key68,56,0,false
1775590667278,READ,key26,55,3,false
1775590667303,READ,key56,56,0,false
1775590667302,READ,key1,57,2,false
1775590666298,WRITE,key99,1088,1,false
1775590667334,READ,key79,56,2,false
1775590667334,READ,key81,57,4,false
1775590666296,WRITE,key28,1104,1,false
1775590667360,READ,key97,57,1,false
1775590667386,READ,key37,57,0,false
1775590667393,READ,key17,57,0,false
1775590667400,READ,key96,56,0,false
1775590667417,READ,key59,55,1,false
1775590667444,READ,key13,55,1,false
1775590667457,READ,key91,55,0,false
1775590667473,READ,key16,56,1,false
1775590667499,READ,key76,56,0,false
1775590667513,READ,key78,56,0,false
1775590666491,WRITE,key86,1089,2,false
1775590667529,READ,key87,57,2,false
1775590667556,READ,key31,55,2,false
1775590667569,READ,key5,55,0,false
1775590667581,READ,key62,56,0,false
1775590667586,READ,key24,56,1,false
1775590667611,READ,key68,55,0,false
1775590667625,READ,key49,57,0,false
1775590667637,READ,key49,55,0,false
1775590667642,READ,key52,57,0,false
1775590667666,READ,key83,57,1,false
1775590667682,READ,key50,55,0,false
1775590667693,READ,key4,55,1,false
1775590667699,READ,key40,57,0,false
1775590667723,READ,key36,55,1,false
1775590667738,READ,key4,55,1,false
1775590667749,READ,key11,55,0,false
1775590667756,READ,key23,55,1,false
1775590667779,READ,key3,54,0,false
1775590667793,READ,key25,57,2,false
1775590667804,READ,key46,56,1,false
1775590667812,READ,key39,56,0,false
1775590667834,READ,key15,61,1,false
1775590667850,READ,key11,55,0,false
1775590667860,READ,key50,56,0,false
1775590667868,READ,key74,56,2,false
1775590667895,READ,key19,57,1,false
1775590667905,READ,key76,56,0,false
1775590667917,READ,key64,55,0,false
1775590667924,READ,key62,57,1,false
1775590667952,READ,key16,55,1,false
1775590667961,READ,key2,56,2,false
1775590667972,READ,key52,56,0,false
1775590667981,READ,key98,56,0,false
1775590668017,READ,key9,55,2,false
1775590668028,READ,key79,56,2,false
1775590668037,READ,key90,56,0,false
1775590668073,READ,key60,55,0,false
1775590668085,READ,key43,56,0,false
1775590668093,READ,key62,57,1,false
1775590667078,WRITE,key81,1088,4,false
1775590668128,READ,key89,56,3,false
1775590668141,READ,key77,56,0,false
1775590668150,READ,key67,56,2,false
1775590668166,READ,key19,56,1,false
1775590668184,READ,key94,56,2,false
1775590668198,READ,key20,56,0,false
1775590668206,READ,key21,57,1,false
1775590668222,READ,key3,55,0,false
1775590668240,READ,key20,57,0,false
1775590668254,READ,key46,56,1,false
1775590668264,READ,key26,55,3,false
1775590668277,READ,key30,65,0,false
1775590668298,READ,key80,63,0,false
1775590668311,READ,key64,56,0,false
1775590668319,READ,key71,58,1,false
1775590668348,READ,key3,57,0,false
1775590668363,READ,key2,58,2,false
1775590668378,READ,key77,56,0,false
1775590667360,WRITE,key46,1093,1,false
1775590668405,READ,key56,56,0,false
1775590668421,READ,key87,55,2,false
1775590667391,WRITE,key61,1096,1,false
1775590668453,READ,key97,56,1,false
1775590668461,READ,key29,55,2,false
1775590668477,READ,key46,55,1,false
1775590668487,READ,key44,55,1,false
1775590667450,WRITE,key62,1094,1,false
1775590668509,READ,key70,56,0,false
1775590668517,READ,key69,54,0,false
1775590668532,READ,key77,55,0,false
