timestamp_ms,type,key,latency_ms,version,stale
1775591563589,READ,key80,96,2,false
1775591563589,READ,key65,96,11,false
1775591563589,READ,key58,98,2,false
1775591563589,READ,key73,96,10,false
1775591563688,READ,key3,56,5,false
1775591563688,READ,key14,56,7,false
1775591563744,READ,key44,54,7,false
1775591563589,WRITE,key83,254,8,false
1775591563589,WRITE,key97,254,9,false
1775591563589,WRITE,key93,254,4,false
1775591563589,WRITE,key66,254,16,false
1775591563799,READ,key33,56,3,false
1775591563843,READ,key76,55,9,false
1775591563688,WRITE,key66,214,17,false
1775591563688,WRITE,key2,214,8,false
1775591563855,READ,key85,55,4,false
1775591563899,READ,key92,55,7,false
1775591563744,WRITE,key79,214,6,false
1775591563843,WRITE,key25,214,10,false
1775591563844,WRITE,key66,213,18,false
1775591563844,WRITE,key21,213,9,false
1775591564058,READ,key11,55,8,false
1775591564058,READ,key1,56,8,false
1775591564059,READ,key7,55,7,false
1775591563903,WRITE,key48,214,5,false
1775591563903,WRITE,key49,214,11,false
1775591563911,WRITE,key93,214,5,false
1775591563955,WRITE,key16,214,12,false
1775591564115,READ,key99,55,9,false
1775591563958,WRITE,key79,214,7,false
1775591564118,READ,key75,55,9,false
1775591564125,READ,key52,56,8,false
1775591564170,READ,key45,55,8,false
1775591564170,READ,key48,55,5,false
1775591564181,READ,key64,55,7,false
1775591564225,READ,key23,55,10,false
1775591564236,READ,key84,55,12,false
1775591564115,WRITE,key64,214,8,false
1775591564116,WRITE,key95,215,10,false
1775591564118,WRITE,key75,215,10,false
1775591564291,READ,key26,56,9,false
1775591564330,READ,key2,55,8,false
1775591564172,WRITE,key9,215,10,false
1775591564174,WRITE,key77,214,8,false
1775591564385,READ,key2,55,8,false
1775591564226,WRITE,key53,214,8,false
1775591564387,READ,key61,55,10,false
1775591564389,READ,key62,55,9,false
1775591564441,READ,key16,54,12,false
1775591564441,READ,key1,54,8,false
1775591564281,WRITE,key97,214,10,false
1775591564442,READ,key12,54,7,false
1775591564331,WRITE,key11,215,9,false
1775591564334,WRITE,key27,214,8,false
1775591564496,READ,key15,55,7,false
1775591564496,READ,key79,55,7,false
1775591564348,WRITE,key55,214,11,false
1775591564547,READ,key2,55,8,false
1775591564548,READ,key82,55,9,false
1775591564563,READ,key33,55,3,false
1775591564602,READ,key30,56,10,false
1775591564444,WRITE,key64,214,9,false
1775591564604,READ,key83,56,8,false
1775591564496,WRITE,key21,214,10,false
1775591564495,WRITE,key98,215,2,false
1775591564659,READ,key51,54,3,false
1775591564658,READ,key23,55,10,false
1775591564711,READ,key78,55,7,false
1775591564551,WRITE,key4,215,8,false
1775591564552,WRITE,key99,214,10,false
1775591564767,READ,key7,55,7,false
1775591564619,WRITE,key90,214,13,false
1775591564660,WRITE,key70,214,5,false
1775591564711,WRITE,key5,214,8,false
1775591564714,WRITE,key5,214,9,false
1775591564714,WRITE,key4,214,9,false
1775591564767,WRITE,key61,214,11,false
1775591564767,WRITE,key19,214,6,false
1775591564929,READ,key30,54,10,false
1775591564822,WRITE,key43,215,6,false
1775591564983,READ,key29,55,4,false
1775591564834,WRITE,key27,215,9,false
1775591564874,WRITE,key68,217,13,false
1775591565037,READ,key70,55,5,false
1775591564926,WRITE,key9,214,11,false
1775591564929,WRITE,key63,214,10,false
1775591564981,WRITE,key8,215,6,false
1775591564981,WRITE,key44,215,8,false
1775591565143,READ,key17,55,9,false
1775591565197,READ,key62,55,9,false
1775591565197,READ,key21,55,10,false
1775591565038,WRITE,key32,215,11,false
1775591565199,READ,key50,54,9,false
1775591565050,WRITE,key24,215,11,false
1775591565092,WRITE,key9,215,12,false
1775591565092,WRITE,key51,215,4,false
1775591565252,READ,key96,55,7,false
1775591565265,READ,key73,56,10,false
1775591565141,WRITE,key44,214,9,false
1775591565307,READ,key10,55,6,false
1775591565308,READ,key71,54,5,false
1775591565355,READ,key71,55,5,false
1775591565362,READ,key48,55,5,false
1775591565253,WRITE,key51,214,5,false
1775591565253,WRITE,key36,214,5,false
1775591565254,WRITE,key59,216,4,false
1775591565307,WRITE,key59,214,5,false
1775591565468,READ,key65,54,11,false
1775591565470,READ,key47,54,9,false
1775591565321,WRITE,key62,214,10,false
1775591565362,WRITE,key24,215,12,false
1775591565522,READ,key41,56,10,false
1775591565522,READ,key81,56,5,false
1775591565536,READ,key27,55,9,false
1775591565411,WRITE,key16,214,13,false
1775591565577,READ,key4,55,9,false
1775591565578,READ,key3,56,5,false
1775591565418,WRITE,key9,215,13,false
1775591565592,READ,key28,55,6,false
1775591565625,READ,key89,55,10,false
1775591565468,WRITE,key2,214,9,false
1775591565647,READ,key27,55,9,false
1775591565525,WRITE,key27,214,10,false
1775591565578,WRITE,key22,214,9,false
1775591565634,WRITE,key46,215,11,false
1775591565634,WRITE,key35,215,7,false
1775591565636,WRITE,key74,215,5,false
1775591565681,WRITE,key92,214,8,false
1775591565683,WRITE,key31,214,9,false
1775591565849,READ,key20,55,8,false
1775591565849,READ,key19,55,6,false
1775591565703,WRITE,key91,213,11,false
1775591565739,WRITE,key29,215,5,false
1775591565917,READ,key99,54,10,false
1775591565793,WRITE,key56,214,7,false
1775591566008,READ,key41,54,10,false
1775591565851,WRITE,key94,214,8,false
1775591565896,WRITE,key94,214,9,false
1775591565897,WRITE,key39,214,8,false
1775591566062,READ,key92,55,8,false
1775591565905,WRITE,key96,213,8,false
1775591565905,WRITE,key61,213,12,false
1775591566065,READ,key65,55,11,false
1775591566110,READ,key38,55,9,false
1775591565955,WRITE,key71,214,6,false
1775591566119,READ,key38,55,9,false
1775591566120,READ,key7,54,7,false
1775591566119,READ,key95,55,10,false
1775591565972,WRITE,key67,214,7,false
1775591566174,READ,key32,56,11,false
1775591566187,READ,key41,55,10,false
1775591566231,READ,key43,55,6,false
1775591566111,WRITE,key58,214,3,false
1775591566117,WRITE,key96,215,9,false
1775591566286,READ,key29,56,5,false
1775591566165,WRITE,key89,215,11,false
1775591566325,READ,key97,56,10,false
1775591566169,WRITE,key31,214,10,false
1775591566175,WRITE,key18,214,9,false
1775591566174,WRITE,key30,215,11,false
1775591566342,READ,key29,55,5,false
1775591566381,READ,key10,55,6,false
1775591566389,READ,key0,55,10,false
1775591566243,WRITE,key13,214,10,false
1775591566444,READ,key56,55,7,false
1775591566458,READ,key65,55,11,false
1775591566332,WRITE,key91,215,12,false
1775591566381,WRITE,key28,214,7,false
1775591566383,WRITE,key17,215,10,false
1775591566390,WRITE,key14,214,8,false
1775591566397,WRITE,key30,215,12,false
1775591566437,WRITE,key1,213,9,false
1775591566598,READ,key79,55,7,false
1775591566651,READ,key49,54,11,false
1775591566500,WRITE,key47,213,10,false
1775591566513,WRITE,key17,214,11,false
1775591566548,WRITE,key15,215,8,false
1775591566714,READ,key59,55,5,false
1775591566728,READ,key86,55,6,false
1775591566596,WRITE,key22,214,10,false
1775591566763,READ,key96,55,9,false
1775591566604,WRITE,key17,214,12,false
1775591566612,WRITE,key51,214,6,false
1775591566783,READ,key38,56,9,false
1775591566653,WRITE,key7,214,8,false
1775591566826,READ,key86,55,6,false
