timestamp_ms,type,key,latency_ms,version,stale
1775590110224,WRITE,key54,259,1,false
1775590110224,READ,key9,321,0,false
1775590110223,READ,key45,322,0,false
1775590110223,READ,key32,322,0,false
1775590110223,READ,key56,322,0,false
1775590110224,READ,key11,329,0,false
1775590110223,READ,key42,330,1,false
1775590110223,READ,key63,332,0,false
1775590110485,READ,key67,276,0,false
1775590110554,WRITE,key67,217,1,false
1775590110546,READ,key35,277,0,false
1775590110546,READ,key26,277,0,false
1775590110545,READ,key30,280,0,false
1775590110545,READ,key1,288,0,false
1775590110554,READ,key99,284,0,false
1775590110556,READ,key2,297,0,false
1775590110762,READ,key92,286,0,false
1775590110771,READ,key32,283,0,false
1775590110824,READ,key33,284,1,false
1775590110824,READ,key53,286,0,false
1775590110825,READ,key6,285,0,false
1775590110833,READ,key97,284,0,false
1775590110838,READ,key28,279,0,false
1775590110854,READ,key69,281,0,false
1775590111049,READ,key16,276,0,false
1775590111054,READ,key13,279,0,false
1775590111135,WRITE,key20,216,1,false
1775590111109,READ,key51,276,0,false
1775590111111,READ,key69,276,0,false
1775590111110,READ,key61,278,1,false
1775590111117,READ,key40,277,0,false
1775590111118,READ,key54,276,1,false
1775590111326,READ,key7,275,0,false
1775590111333,READ,key9,277,0,false
1775590111352,READ,key8,277,0,false
1775590111388,READ,key77,280,0,false
1775590111388,READ,key63,280,0,false
1775590111386,READ,key7,284,0,false
1775590111395,READ,key37,279,0,false
1775590111395,READ,key81,287,0,false
1775590111602,READ,key92,277,0,false
1775590111610,READ,key23,275,0,false
1775590111669,WRITE,key62,216,1,false
1775590111630,READ,key61,308,1,false
1775590111670,READ,key93,276,0,false
1775590111683,READ,key52,308,0,false
1775590111675,READ,key53,316,0,false
1775590111674,READ,key93,317,0,false
1775590111880,READ,key22,274,0,false
1775590111886,READ,key89,274,0,false
1775590111946,WRITE,key16,214,1,false
1775590111886,READ,key25,274,1,false
1775590111938,READ,key13,275,0,false
1775590111992,READ,key89,274,0,false
1775590111992,READ,key30,274,0,false
1775590111991,READ,key33,275,1,false
1775590112155,READ,key16,274,1,false
1775590112161,READ,key8,274,0,false
1775590112160,READ,key94,275,0,false
1775590112160,READ,key77,275,0,false
1775590112214,READ,key54,275,1,false
1775590112266,READ,key75,274,0,false
1775590112266,READ,key27,274,0,false
1775590112266,READ,key24,274,0,false
1775590112429,READ,key70,275,0,false
1775590112436,READ,key35,277,0,false
1775590112436,READ,key27,277,0,false
1775590112435,READ,key23,280,0,false
1775590112541,WRITE,key14,214,1,false
1775590112489,READ,key7,277,0,false
1775590112541,READ,key95,274,0,false
1775590112540,READ,key0,275,0,false
1775590112713,WRITE,key64,216,1,false
1775590112704,READ,key14,278,1,false
1775590112715,READ,key45,274,0,false
1775590112714,READ,key68,276,0,false
1775590112755,READ,key48,275,0,false
1775590112767,READ,key31,277,0,false
1775590112815,READ,key76,276,0,false
1775590112816,READ,key31,275,0,false
1775590112929,READ,key77,276,0,false
1775590112982,READ,key33,279,1,false
1775590112990,READ,key73,276,0,false
1775590112990,READ,key91,276,0,false
1775590113030,READ,key92,277,0,false
1775590113044,READ,key91,277,0,false
1775590113091,READ,key1,278,0,false
1775590113091,READ,key35,281,0,false
1775590113206,READ,key47,278,0,false
1775590113308,WRITE,key92,215,1,false
1775590113261,READ,key98,280,1,false
1775590113267,READ,key28,275,0,false
1775590113267,READ,key51,278,0,false
1775590113369,WRITE,key43,215,1,false
1775590113321,READ,key42,278,1,false
1775590113372,READ,key0,275,0,false
1775590113484,READ,key0,276,0,false
1775590113523,READ,key13,275,0,false
1775590113543,READ,key78,277,0,false
1775590113541,READ,key82,279,1,false
1775590113545,READ,key88,276,0,false
1775590113584,READ,key45,274,0,false
1775590113599,READ,key80,276,0,false
1775590113648,READ,key22,276,0,false
1775590113820,WRITE,key73,215,1,false
1775590113761,READ,key6,279,0,false
1775590113798,READ,key28,275,0,false
1775590113821,READ,key17,323,0,false
1775590113859,READ,key40,285,0,false
1775590113820,READ,key98,324,1,false
1775590113924,READ,key26,276,0,false
1775590113876,READ,key64,324,1,false
1775590114035,READ,key28,280,0,false
1775590114041,READ,key60,276,1,false
1775590114073,READ,key6,275,0,false
1775590114144,READ,key93,275,0,false
1775590114145,READ,key87,274,0,false
1775590114145,READ,key6,274,0,false
1775590114200,READ,key72,275,0,false
1775590114201,READ,key23,275,0,false
1775590114317,READ,key83,274,0,false
1775590114316,READ,key54,275,1,false
1775590114349,READ,key84,279,0,false
1775590114420,READ,key88,274,0,false
1775590114421,READ,key81,273,0,false
1775590114420,READ,key7,274,0,false
1775590114476,READ,key47,275,0,false
1775590114476,READ,key1,275,0,false
1775590114591,READ,key12,276,0,false
1775590114591,READ,key19,276,0,false
1775590114629,READ,key61,273,1,false
1775590114695,READ,key30,274,0,false
1775590114695,READ,key51,277,0,false
1775590114695,READ,key17,277,0,false
1775590114751,READ,key26,276,0,false
1775590114751,READ,key44,280,0,false
1775590114867,WRITE,key7,215,1,false
1775590114868,READ,key13,288,0,false
1775590114903,READ,key91,282,0,false
1775590114970,WRITE,key74,215,1,false
1775590114974,READ,key69,281,0,false
1775590114976,READ,key64,283,1,false
1775590115028,READ,key56,281,0,false
1775590115031,READ,key24,288,0,false
1775590115084,READ,key43,281,1,false
1775590115157,READ,key54,281,1,false
1775590115185,READ,key80,277,0,false
1775590115190,READ,key36,277,0,false
1775590115309,WRITE,key95,216,1,false
1775590115255,READ,key29,279,0,false
1775590115259,READ,key25,278,1,false
1775590115320,READ,key23,277,0,false
1775590115366,READ,key68,276,0,false
1775590115438,READ,key42,277,1,false
1775590115463,READ,key89,275,0,false
1775590115468,READ,key55,276,0,false
1775590115525,READ,key67,278,1,false
1775590115534,READ,key82,278,1,false
1775590115537,READ,key94,279,0,false
1775590115597,READ,key25,278,1,false
1775590115643,READ,key1,276,0,false
1775590115715,READ,key16,278,1,false
1775590115738,READ,key92,275,1,false
1775590115745,READ,key59,274,0,false
1775590115803,READ,key74,277,1,false
1775590115812,READ,key73,277,1,false
1775590115816,READ,key97,279,0,false
1775590115876,READ,key36,279,0,false
1775590115919,READ,key69,280,0,false
1775590116020,WRITE,key35,215,1,false
1775590115993,READ,key18,283,0,false
1775590116014,READ,key12,278,0,false
1775590116081,READ,key20,275,1,false
1775590116090,READ,key92,286,1,false
1775590116096,READ,key25,282,1,false
1775590116156,READ,key7,278,1,false
1775590116199,READ,key6,278,0,false
1775590116235,READ,key55,280,0,false
1775590116276,READ,key8,278,0,false
1775590116293,READ,key7,286,1,false
1775590116357,READ,key98,280,1,false
1775590116376,READ,key50,279,0,false
1775590116378,READ,key26,277,0,false
1775590116435,READ,key69,280,0,false
1775590116478,READ,key50,286,0,false
1775590116515,READ,key31,286,0,false
1775590116555,READ,key44,279,0,false
1775590116637,WRITE,key48,217,1,false
1775590116582,READ,key85,277,0,false
1775590116656,READ,key72,279,0,false
1775590116716,WRITE,key24,219,1,false
1775590116656,READ,key93,286,0,false
1775590116764,READ,key41,287,0,false
1775590116802,READ,key17,281,0,false
1775590116835,READ,key28,281,0,false
1775590116854,READ,key87,283,0,false
1775590116860,READ,key15,283,2,false
1775590116938,READ,key84,282,0,false
1775590116940,READ,key4,282,0,false
1775590116943,READ,key26,282,0,false
1775590117052,READ,key80,282,0,false
1775590117084,READ,key22,284,0,false
1775590117116,READ,key63,282,0,false
1775590117137,READ,key77,282,0,false
1775590117143,READ,key77,281,0,false
1775590117220,READ,key51,279,0,false
