timestamp_ms,type,key,latency_ms,version,stale
1775546776794,READ,key12,833,1,false
1775546776794,READ,key84,833,0,false
1775546776795,READ,key61,832,0,false
1775546776794,READ,key54,833,0,false
1775546776794,READ,key53,833,0,false
1775546776794,READ,key79,833,1,false
1775546776795,READ,key3,832,1,false
1775546776795,READ,key35,832,1,false
1775546777629,READ,key22,170,0,false
1775546777629,READ,key78,170,0,false
1775546777629,READ,key26,173,0,false
1775546777629,READ,key99,175,0,false
1775546777630,READ,key60,180,1,false
1775546777630,READ,key34,181,1,false
1775546777629,READ,key51,186,1,false
1775546777802,READ,key71,167,0,false
1775546777800,READ,key32,169,0,false
1775546777806,READ,key7,167,0,false
1775546777805,READ,key90,168,1,false
1775546777812,READ,key24,167,0,false
1775546777816,READ,key95,176,0,false
1775546777970,READ,key33,169,2,false
1775546777974,READ,key45,165,0,false
1775546777974,READ,key5,168,2,false
1775546777979,READ,key32,166,0,false
1775546777992,READ,key60,166,1,false
1775546778140,READ,key35,169,1,false
1775546778146,READ,key80,164,0,false
1775546778158,READ,key63,165,2,false
1775546777630,WRITE,key75,751,2,false
1775546777810,WRITE,key85,642,1,false
1775546778310,READ,key95,167,0,false
1775546778311,READ,key55,166,1,false
1775546778382,READ,key90,175,1,false
1775546777969,WRITE,key42,641,1,false
1775546778452,READ,key86,178,0,false
1775546778478,READ,key41,174,0,false
1775546778478,READ,key25,180,0,false
1775546778558,READ,key36,168,0,false
1775546778141,WRITE,key91,641,2,false
1775546778611,READ,key76,171,0,false
1775546778142,WRITE,key45,640,1,false
1775546778630,READ,key49,176,1,false
1775546778652,READ,key60,168,1,false
1775546778659,READ,key89,169,0,false
1775546778727,READ,key4,175,0,false
1775546778784,READ,key0,167,0,false
1775546778782,READ,key79,169,1,false
1775546778784,READ,key17,168,0,false
1775546778324,WRITE,key23,650,1,false
1775546778806,READ,key6,175,0,false
1775546778821,READ,key79,167,1,false
1775546778828,READ,key24,173,0,false
1775546778902,READ,key49,168,1,false
1775546778952,READ,key73,171,0,false
1775546778952,READ,key28,175,0,false
1775546778974,READ,key39,192,0,false
1775546778982,READ,key81,188,0,false
1775546778988,READ,key23,182,1,false
1775546779001,READ,key8,190,0,false
1775546779071,READ,key99,175,0,false
